codigo,descripcion,unidades_por_bulto,unidad_pedido
1853,NECTAR DE PERA SIN AZUCAR TPA NATULAC 250 ML,24,Bulto
981,NECTAR DE PERA YUKY-PAK YUKERY 250 ML,24,Bulto
27022,NECTAR DE PIÑA S/A VIVO 190 ML,1,Bulto
2706,NECTAR DE PIÑA SIN AZUCAR VIVO 1 LT,12,Bulto
2701,NECTAR DE PIÑA TRIPACK S/A VIVO 190 ML,8,Bulto
1822,NECTAR DE TAMARINDO NATULAC ALUMINIO 340 ML,1,Bulto
142,NECTARINA KG,1,Bulto
4680,NECTAR MANGO-PARCHITA YUKY-PAK YUKERY 250 ML,24,Bulto
4269,NECTAR PIÑA-BANANA YUKY-PAK 250 ML,24,Bulto
3334,NISPERO CHINO KG,1,Bulto
690,NISPERO KG,30,Cesta
3192,NUECES KG,10,Bulto
4213,NUEZ MOSCADA MOLIDA KALDINI 110 GR,24,Bulto
4148,NUGGETS DE POLLO DEL CORRAL 462 GR,1,Bulto
21,NUGGETS PUROLOMO KG,1,Bulto
3039,OCUMO CHINO KG,1,Bulto
141,OCUMO KG,30,Cesta
4889,ONOTO 250 GR,1,Bulto
587,ONOTO BANDEJA 150 GR,1,Unidad
4506,ONOTO EN GRANO COND. ALIS 100 GR,50,Bulto
1513,ONOTO IBERIA 6 GR,24,Blister
3425,ONOTO LIQUIDO MC CORMICK 150 ML,24,Bulto
1333,OREGANO ENTERO MC CORMICK 26 GR,6,Bulto
4441,OREGANO MOLIDO GRUESO LA COMADRE 30 GR,12,Bulto
1334,OREGANO MOLIDO MC CORMICK 52 GR,6,Bulto
3761,PABILO UND,1,Bulto
1525,PALA GRANDE DIAMANTE,12,Bulto
1662,PALITOS DE CHOCOLATE DANIBISK 150 GR,1,Bulto
2122,PALMITOS ENTEROS KALDINI 400 GR,24,Bulto
1607,PALMITOS ENTEROS MARY 400 GR,24,Bulto
1316,PAN 7 GRANOS INTEGRAL OROWEAT BIMBO 600 GR,1,Bulto
3214,PAN ACEMITA GRANJA 10 UND,1,Bulto
3883,PANADERIA CESTAS 2.2,1,Bulto
5281,PAÑAL BASIC TALLA G OKI 40 UND,5,Bulto
5280,PAÑAL BASIC TALLA M OKI 40 UND,5,Bulto
5282,PAÑAL BASIC TALLA XG OKI 40 UND,5,Bulto
4181,PAÑAL CONFORT SEC TALLA M PAMPERS 24 UND,12,Bulto
4273,PAÑAL CONFORT SEC TALLA P PAMPERS 28 UND,4,Bulto
1551,PAÑAL DE BEBE TALLA G CHICCO 20 UND,8,Bulto
1550,PAÑAL DE BEBE TALLA M CHICCO 20 UND,8,Bulto
1552,PAÑAL DE BEBE TALLA XG CHICCO 20 UND,8,Bulto
4152,PAÑALES DE ADULTOS CLASSIC TALLA M SECUREZZA 6 UND,6,Bulto
1549,PAÑALES DE ADULTOS COMFORT TALLA L SECUREZZA 6 UND,6,Bulto
1548,PAÑALES DE ADULTOS COMFORT TALLA M SECUREZZA 6 UND,6,Bulto
4151,PAÑAL PARA ADULTOS CLASSIC TALLA L SECUREZZA 6 UND,6,Bulto
2955,PAÑAL PARA BEBE A GRANEL TALLA G 10 UND,1,Bulto
3168,PAÑAL PARA BEBE A GRANEL TALLA XG 10 UND,1,Bulto
3051,PAÑAL PARA BEBES BASIC TALLA G OKI 10 UND,20,Bulto
3050,PAÑAL PARA BEBES BASIC TALLA M OKI x 11,20,Bulto
3052,PAÑAL PARA BEBES BASIC TALLA XG OKI x 9,20,Bulto
4183,PAÑAL PARA BEBES CONFORT SEC TALLA G PAMPERS 20 UND,8,Bulto
4184,PAÑAL PARA BEBES CONFORT SEC TALLA XG PAMPERS 18 UND,8,Bulto
4182,PAÑAL PARA BEBES CONFORT SEC TALLA XXG PAMPERS 16 UND,8,Bulto
4232,PAÑAL PARA BEBES TALLA M BABY FINGER 10 UND,24,Bulto
4233,PAÑAL PARA BEBES TALLA P BABY FINGER 10 UND,24,Bulto
2193,PAÑAL PARA BEBES TALLA P BABY FINGER 20 UND,12,Bulto
4244,PAÑAL PARA BEBES TALLA XG BABY FINGER 10 UND,24,Bulto
4243,PAÑAL PARA BEBE TALLA G BABY FINGER 10 UND,24,Bulto
3045,PAÑAL PREMIUM TALLA P OKI 30 UND,6,Bulto
4296,PAÑAL RECIEN NACIDO BABY FINGER 10 UND,1,Bulto
2195,PAÑAL TALLA G BABY FINGER 18 UND,1,Bulto
2194,PAÑAL TALLA M BABY FINGER 18 UND,1,Bulto
2196,PAÑAL TALLA XG BABY FINGER 16 UND,1,Bulto
4454,PAÑAL TIPO PANTS TALLA L SECUREZZA 10 UND,1,Bulto
4453,PAÑAL TIPO PANTS TALLA M SECUREZZA 10 UND,1,Bulto
5287,PAÑAL TIPO PANTS TALLA XL SECUREZZA 10 UND,8,Bulto
3225,PAN ANDINO DOBLE GRANJA 600 GR,1,Bulto
4473,PAN ARABE BLANCO AMESA 380 GR,1,Bulto
4472,PAN ARABE BLANCO CRUSTISSIMO 5 UND,1,Bulto
1965,PAN ARABE EL FAMOSO 380 GR,1,Bulto
5089,PAN ARABE GRANJA 320 GR,1,Bulto
3540,PAN ARABE LIGHT EL FAMOSO,1,Bulto
1318,PAN ARTESANO BIMBO 500 GR,1,Bulto
1300,PAN ARTESANO INTEGRAL BIMBO 500 GR,1,Bulto
1305,PAN BLANCO HOLSUM 420 GR,1,Bulto
4460,PAN BLANCO RUSTICO CRUSTISSIMO 500 GR,1,Bulto
3226,PAN CAMPESINO DOBLE GRANJA 600 GR,1,Bulto
3404,PAN CERO CERO INTEGRAL BIMBO 500 GR,1,Bulto
1319,PAN CONTIGO BLANCO BIMBO 350 GR,1,Bulto
1308,PAN CONTIGO DIET BIMBO 350 GR,1,Bulto
4466,PAN CROISSANT BRIOCHE CRUSTISSIMO 340 GR,1,Bulto
3222,PAN DE COCO GRANJA 8 UND,1,Bulto
1298,PAN DE HAMBURGUESA ARTESANAL BIMBO 400 GR,1,Bulto
1315,PAN DE HAMBURGUESA BIMBO 630 GR,1,Bulto
5001,PAN DE HAMBURGUESA CRUSTISSIMO 150 GR,1,Bulto
4462,PAN DE HAMBURGUESA CRUSTISSIMO 600 GR,1,Bulto
4324,PAN DE HAMBURGUESA HOLSUM 360 GR,1,Bulto
1294,PAN DE HAMBURGUESA MORAN 8 UND 730 GR,1,Bulto
1311,PAN DE MANTEQUILLA BIMBO 500 GR,1,Bulto
4461,PAN DE MANTEQUILLA CRUSTISSIMO 500 GR,1,Bulto
1309,PAN DE MANTEQUILLA HOLSUM 420 GR,1,Bulto
3229,PAN DE NARANJA DOBLE GRANJA 600 GR,1,Bulto
1310,PAN DE PERRO CALIENTE CON AJONJOLI FIESTA BIMBO 420 GR,1,Bulto
1410,PAN DE PERRO CALIENTE CON AJONJOLI JUMBO BIMBO 500 GR,1,Bulto
4463,PAN DE PERRO CALIENTE JUMBO CRUSTISSIMO 500 GR,1,Bulto
5002,PAN DE PERRO CRUSTISSIMO 200 GR,1,Bulto
4323,PAN DE PERRO FIESTA HOLSUM 420 GR,1,Bulto
3219,PAN DE PERRO GRANJA 10 UND 750 GR,1,Bulto
3854,PAN DE SANDWICH BLANCO BIMBO 500 GR,1,Bulto
4455,PAN DE SANDWICH BLANCO CRUSTISSIMO 500 GR,1,Bulto
4416,PAN DE SANDWICH BLANCO PAL DIA CRUSTISSIMO 420 GR,1,Bulto
3228,PAN DE SANDWICH GRANJA 500 GR,1,Bulto
5302,PANETON ARTESANO CHOCOAVELLANA BIMBO 450 GR,1,Bulto
2606,PANETON DE FRUTAS CONFITADAS Y UVAS PASAS BIMBO 450 GR,1,Bulto
5304,PANETON GOTAS DE CHOCOLATE Y NUECES BIMBO 450 GR,1,Bulto
4573,PANETTONE C/ FRUTAS ONCE ONCE 100 GR,1,Bulto
1547,PANETTONE DE CHOCOLATE ONCE ONCE 100 GR,1,Bulto
1546,PANETTONE DE CHOCOLATE ONCE ONCE 500 GR,1,Bulto
3215,PAN HAMBURGUESA GRANJA 6 UND,1,Bulto
4459,PAN INTEGRAL 100% 9 GRANOS Y SEMILLAS CRUSTISSIMO 550 GR,1,Bulto
4458,PAN INTEGRAL + AJONJOLI CRUSTISSIMO 500 GR,1,Bulto
4457,PAN INTEGRAL ALTO EN FIBRA CRUSTISSIMO 420 GR,1,Bulto
1291,PAN INTEGRAL AVENA LINAZA Y MIEL BIMBO 600 GR,1,Bulto
1306,PAN INTEGRAL HOLSUM 420 GR,1,Bulto
1290,PAN INTEGRAL MULTI CEREAL BIMBO 600 GR,1,Bulto
2260,PAÑITO AMARILLO,12,Blister
3221,PAN LARGO DE GUAYABA GRANJA 500 GR,1,Bulto
3220,PAN LARGO FRUTAS GRANJA 500 GR,1,Bulto
3230,PAN MARMOLEADO REDONDO GRANJA 300 GR,1,Bulto
1314,PAN MOLIDO BIMBO 300 GR,1,Bulto
5000,PAN MOLIDO CRUSTISSIMO 250 GR,1,Bulto
4228,PAN MULTICEREAL HOLSUM 580 GR,1,Bulto
4208,PAÑO MULTIUSO EL TITAN 4 UND,16,Bulto
3403,PAN PARA HAMBURGUESA BIMBO 400 GR,1,Bulto
1307,PAN PERRO CALIENTE HOLSUM 500 GR,1,Bulto
4468,PANQUE DE CHOCOLATE CRUSTISSIMO 50 GR,1,Bulto
1536,PANQUE DE CHOCOLATE ONCE ONCE 65 GR,144,Bulto
1537,PANQUE DE CHOCOLATE ONCE ONCE PAQ 6 UND 390 GR,24,Bulto
1529,PANQUE DE FRUTAS ONCE ONCE PAQ 6 UND,1,Bulto
4474,PANQUE DE VAINILLA CRUSTISSIMO 50 GR,1,Bulto
1535,PANQUE DE VAINILLA ONCE ONCE PAQ 6 UND 390 GR,24,Bulto
4107,PANQUE DE VAINILLA TRIGO DE ORO 3 UND,24,Bulto
4090,PANQUE DE VAINILLA Y CHOCOLATE TRIGO DE ORO 3 UND,24,Bulto
3479,PANQUE FUDGE ONCE ONCE 85 GR,144,Bulto
1540,PANQUE FUDGE ONCE ONCE PAQ 6 UND 510 GR,24,Bulto
4467,PANQUE MARMOLEADO CRUSTISSIMO 50 GR,1,Bulto
3481,PANQUE MINI FUDGE ONCE ONCE PAQ 6 UND 240 GR,24,Bulto
3480,PANQUE MINI FUGDE ONCE ONCE 40 GR,144,Bulto
4311,PANQUE MINI VAINILLA ONCE ONCE 6 UND 180 GR,24,Bulto
4123,PANQUE VAINILLA ONCE ONCE 65 GR,144,Bulto
4417,PAN SANDWICH BLANCO CRUSTISSIMO 1.250 GR,1,Bulto
4456,PAN SIN CONCHA CRUSTISSIMO 600 GR,1,Bulto
98,PAPA BLANCA KG,30,Cesta
388,PAPA EN MALLA KG,30,Cesta
409,PAPA GRANOLA KG,1,Bulto
2665,PAPAS CEBOLLA Y PEREJIL PUNCH MUNCHY 150 GR,20,Bulto
3465,PAPAS CON SAL JACKS FRITO LAY 80 GR,18,Bulto
2657,PAPAS CON SAL PUNCH MUNCHY 80 GR,20,Bulto
1462,PAPAS DE QUESO RUFFLES FRITO LAY 125 GR,18,Bulto
4226,PAPAS DE QUESO RUFFLES FRITO LAY 300 GR,8,Bulto
2629,PAPAS FRITAS FRITO KING 1 KG,1,Bulto
1461,PAPAS FRITAS ORIGINAL RUFFLES  FRITO LAY 125 GR,18,Bulto
1788,PAPAS FRITAS RALLADAS FRITZ YILL 160 GR,12,Bulto
4737,PAPAS ORIGINAL RUFFLES FRITO LAY 300 GR,8,Bulto
2648,PAPAS PARA PERRO MAX KRONCH 1 KG,25,Bulto
954,PAPAS PRE FRITAS CONGELADAS DEL MONTE 1 KG,10,Bulto
5192,PAPAS PRE FRITAS CONGELADAS DEL MONTE 500GR,1,Bulto
4605,PAPAS PRE FRITAS DEL BOSQUE 2.5 KG,1,Bulto
2667,PAPAS PUNCH CEBOLLA Y PEREJIL MUNCHY 80 GR,20,Bulto
2666,PAPAS PUNCH CON SAL MUNCHY 150 GR,20,Bulto
5244,PAPEL ALUMINIO 9 MT,100,Bulto
1639,PAPEL ALUMINIO ALNAFOL 6.7 MT,24,Bulto
5074,PAPEL DE ALUMINIO 10 MT,100,Bulto
4815,PAPEL DE ALUMINIO STANDARD ALCASA FOIL 7 MTS,24,Bulto
4689,PAPEL HIGIENICO L GRANJA 215 HOJAS,12,Bulto
1161,PAPEL HIGIENICO ROSAL PLUS PAVECA 180 HOJAS 4 ROLLOS,12,Bulto
1168,PAPEL HIGIENICO ROSAL PLUS PAVECA 215 HOJAS 4 ROLLOS,12,Bulto
1163,PAPEL HIGIENICO ROSAL PLUS PAVECA 300 HOJAS 4 ROLLOS,12,Bulto
1162,PAPEL HIGIENICO ROSAL PLUS PAVECA 400 HOJAS 4 ROLLOS,12,Bulto
4688,PAPEL HIGIENICO XL GRANJA 400 HOJAS,12,Bulto
1160,PAPEL HIG/ ROSAL PLUS PAVECA 215 HOJAS 2 ROLLOS,24,Bulto
3236,PAPELON,24,Bulto
4429,PAPELON C/ DURAZNO EL TRAPICHE 250 ML,1,Bulto
4930,PAPELON CON DURAZNO MONTALBAN 115 GR,72,Bulto
4932,PAPELON CON DURAZNO MONTALBAN 500 GR,20,Bulto
1560,PAPELON CON LIMON MONTALBAN 115 GR,72,Bulto
3486,PAPELON CON LIMON MONTALBAN 2 KG,5,Bulto
1578,PAPELON CON LIMON MONTALBAN 500 GR,20,Bulto
1562,PAPELON CON LIMON Y HIERBABUENA MONTALBAN 115 GR,72,Bulto
1561,PAPELON CON LIMON Y JENGIBRE MONTALBAN 115 GR,72,Bulto
1577,PAPELON NATURAL MONTALBAN 500 GR,20,Bulto
148,PAPITA COLOMBIANA KG,1,Bulto
5090,PAPITAS COLOMBIANAS BDJ 500 GR,1,Bulto
139,PARCHITA KG,20,Cesta
4505,PASA CUB. DE CHOCOLATE ST. MORITZ 40 GR,1,Bulto
3568,PASSATA DE TOMATE OSOLE 300 GR,1,Bulto
3722,PASSATA DE TOMATTE KALDINI 680 GR,12,Bulto
3437,PASTA CARACOL CAPRI PREMIUM 500 GR,12,Bulto
4118,PASTA CARACOL PREMIUM SINDONI 1 KG,12,Bulto
1678,PASTA CARACOL PREMIUM SINDONI 500 GR,12,Bulto
1366,PASTA CODITO PREMIUM CAPRI 1 KG,12,Bulto
1415,PASTA CODO ALLEGRI 1 KG,12,Bulto
1420,PASTA CODO HORIZONTE 1 KG,12,Bulto
1262,PASTA CODO JET RONCO 500 GR,24,Bulto
3830,PASTA CODO PREMIUM LA ESPECIAL 1 KG,12,Bulto
3067,PASTA CODO PREMIUM SIKER 500 GR,1,Bulto
2314,PASTA CORTA A GRANEL 3 KG,1,Bulto
2963,PASTA CORTA A GRANEL 500 GR,1,Bulto
808,PASTA CORTA DEDALES PRIMOR 500 GR,12,Bulto
803,PASTA CORTA PLUMITA PRIMOR 500 GR,12,Bulto
3832,PASTA CORTA TORNILLO PREMIUM LA ESPECIAL 1 KG,12,Bulto
1235,PASTA DE AJO HEINZ 195 GR,24,Bulto
824,PASTA DEDALES EXTRA ESPECIAL PRIMOR 1 KG,12,Bulto
807,PASTA DEDALES PRIMOR 1 KG,12,Bulto
1377,PASTA DEDAL EXTRA ESPECIAL CAPRI 1 KG,12,Bulto
3436,PASTA DEDALITO CAPRI PREMIUM 1 KG,12,Bulto
1376,PASTA DEDALITO EXTRA ESPECIAL CAPRI 1 KG,12,Bulto
3955,PASTA DEDALITO PREMIUM LA ESPECIAL 1 KG,12,Bulto
3462,PASTA DEDALITO TUBITO # 2 HORIZONTE 1 KG,12,Bulto
1363,PASTA DEDAL PREMIUM CAPRI 1 KG,12,Bulto
3831,PASTA DEDAL PREMIUM LA ESPECIAL 1 KG,12,Bulto
2166,PASTA DEDAL PREMIUM MARY 500 GR,1,Bulto
1074,PASTA DEDAL RONCO 1 KG,10,Bulto
1371,PASTA DEDAL VEGETALES CAPRI 500 GR,12,Bulto
2060,PASTA DE TOMATE ARIAS 200 GR,12,Bulto
3556,PASTA DE TOMATE ARIAS 500 GR,12,Bulto
1381,PASTA DE TOMATE DOBLE CONCENTRACION CAPRI 490 GR,12,Bulto
5022,PASTA DE TOMATE DOYPACK GRANJA 200 GR,28,Bulto
1219,PASTA DE TOMATE HEINZ 200 GR,24,Bulto
1220,PASTA DE TOMATE HEINZ 511 GR,12,Bulto
1682,PASTA DITALINI PREMIUM SINDONI 1 KG,12,Bulto
1683,PASTA DITALI SINDONI 1 KG,12,Bulto
800,PASTA ESPAGUETTI PRIMOR 1 KG,1,Bulto
799,PASTA ESPAGUETTI PRIMOR 500 GR,1,Bulto
4402,PASTA ESPECIALIDAD CINTA CAPRI 500 GR,12,Bulto
5073,PASTA ESPECIALIDADES FETUCCINI CAPRI 500 GR,12,Bulto
1369,PASTA ESPECIALIDADES LINGUINI CAPRI 500 GR,1,Bulto
3443,PASTA ESPECIALIDADES VEGETALES RUEDA CAPRI 500 GR,1,Bulto
3442,PASTA ESPECILIDAD 3 VEGETALES CAPRI TULIPAN 500 GR,1,Bulto
4660,PASTA ESPIRAL ALLEGRI 1 KG,1,Bulto
1677,PASTA ESPIRAL PREMIUM SINDONI 1 KG,1,Bulto
1680,PASTA ESPIRAL SINDONI 500 GR,1,Bulto
3441,PASTA FIDEOS CAPRI 250 GR,12,Bulto
2313,PASTA LARGA A GRANEL 3 KG,1,Bulto
2761,PASTA LARGA A GRANEL 500 GR,1,Bulto
801,PASTA LARGA VERMICELLI PRIMOR 500 GR,12,Bulto
2817,PASTA LASAGNA GALO 200 GR,28,Bulto
1370,PASTA LAZO CAPRI 500 GR,12,Bulto
5203,PASTA LINGUINE COLLEZIONE PREMIUM LA ESPECIAL 500 GR,12,Bulto
4229,PASTA LINGUINI ALLEGRI 500 GR,1,Bulto
3438,PASTA LINGUINI ESPECIALIDADES CAPRI 1 KG,12,Bulto
5028,PASTA LINGUINI PREMIUN SINDONI 500 GR,12,Bulto
811,PASTA LINGUINI PRIMOR 1 KG,12,Bulto
3376,PASTA LINGUINI RONCO 1 KG,12,Bulto
1687,PASTA MACARRONES PREMIUM SINDONI 500 GR,12,Bulto
3989,PASTA MACARRON PREMIUN LA ESPECIAL 1 KG,12,Bulto
809,PASTA MACARRON PRIMOR 1 KG,1,Bulto
3434,PASTA NAPOLI VERMICELLI CAPRI 1 KG,1,Bulto
1368,PASTA ÑOQUI PREMIUM 500 GR,12,Bulto
1416,PASTA PLUMA ALLEGRI 1 KG,12,Bulto
1378,PASTA PLUMA EXTRA ESPECIAL CAPRI 1 KG,12,Bulto
1418,PASTA PLUMA HORIZONTE 1 KG,12,Bulto
1364,PASTA PLUMA PREMIUM CAPRI 1 KG,12,Bulto
2161,PASTA PLUMA PREMIUM MARY 500 GR,1,Bulto
3064,PASTA PLUMA PREMIUM SIKER 500 GR,1,Bulto
1261,PASTA PLUMA RONCO 500 GR,24,Bulto
1676,PASTA PLUMA SINDONI 1 KG,12,Bulto
2170,PASTA PLUMA SUPERIOR MARY 1 KG,1,Bulto
1372,PASTA PLUMA VEGETALES CAPRI 500 GR,1,Bulto
826,PASTA PLUMITA E. ESP PRIMOR 1 KG,12,Bulto
3979,PASTA PLUMITA PREMIUM LA ESPECIAL 1 KG,12,Bulto
1681,PASTA PLUMITA PREMIUM SINDONI 500 GR,12,Bulto
804,PASTA PLUMITA PRIMOR 1 KG,12,Bulto
3509,PASTA PLUMITA SINDONI 1 KG,12,Bulto
3584,PASTA PLUMITAS TRADICIONAL MARY 1 KG,1,Bulto
3375,PASTA PLUMITA VIT. RONCO 500 GR,1,Bulto
3435,PASTA PREMIUM SPAGUETTINI CAPRI 1 KG,12,Bulto
5201,PASTA RIGATONE COLLEZIONE PREMIUM LA ESPECIAL 500 GR,12,Bulto
1414,PASTA RIGATONI ALLEGRI 1 KG,12,Bulto
1379,PASTA RIGATONI EXTRA ESPECIAL CAPRI 1 KG,12,Bulto
1365,PASTA RIGATONI PREMIUM CAPRI 1 KG,12,Bulto
3873,PASTA RIGATONI PREMIUM LA ESPECIAL 1 KG,12,Bulto
1259,PASTA RIGATONI RONCO 500 GR,24,Bulto
3508,PASTA RIGATONI SINDONI 500 GR,12,Bulto
2175,PASTA SPAGUETTI TRADICIONAL MARY 1 KG,12,Bulto
3439,PASTA TALLARIN CAPRI 500 GR,12,Bulto
3440,PASTA TALLARIN CORTO CAPRI 500 GR,12,Bulto
5204,PASTA TALLARINES PREMIUM LA ESPECIAL 500 GR,12,Bulto
3512,PASTA TALLARINES SINDONI 500 GR,12,Bulto
1679,PASTA TORNILLITO PREMIUM SINDONI 500 GR,12,Bulto
3460,PASTA TORNILLO ALLEGRI 1 KG,12,Bulto
5200,PASTA TORNILLO COLLEZIONE PREMIUM LA ESPECIAL 500 GR,12,Bulto
1380,PASTA TORNILLO EXTRA ESPECIAL CAPRI 1 KG,12,Bulto
825,PASTA TORNILLO EXTRA ESPECIAL PRIMOR 1 KG,12,Bulto
1417,PASTA TORNILLO HORIZONTE 1 KG,12,Bulto
1367,PASTA TORNILLO PREMIUM CAPRI 1 KG,12,Bulto
2162,PASTA TORNILLO PREMIUM MARY 500 GR,1,Bulto
3065,PASTA TORNILLO PREMIUM SIKER 500 GR,1,Bulto
1675,PASTA TORNILLO PREMIUN SINDONI 1 KG,12,Bulto
805,PASTA TORNILLO PRIMOR 1 KG,12,Bulto
1075,PASTA TORNILLO RONCO 1 KG,10,Bulto
3583,PASTA TORNILLO SUPERIOR MARY 1 KG,1,Bulto
1373,PASTA TORNILLO VEGETALES CAPRI 500 GR,12,Bulto
5121,PASTA TUBITO LISO #2 ALLEGRI 1 KG,12,Bulto
3461,PASTA TUBITO LISO #3 ALLEGRI 1 KG,12,Bulto
1419,PASTA TUBITO LISO #3 DEDAL HORIZONTE 1 KG,12,Bulto
1421,PASTA VERMICELLI ALLEGRI 1 KG,12,Bulto
5202,PASTA VERMICELLI COLLEZIONE PREMIUM LA ESPECIAL 500 GR,12,Bulto
1375,PASTA VERMICELLI EXTRA ESPECIAL CAPRI 1 KG,12,Bulto
3997,PASTA VERMICELLI EXTRA ESPECIAL NINO 1 KG,1,Bulto
827,PASTA VERMICELLI EXTRA ESPECIAL PRIMOR 1 KG,12,Bulto
1422,PASTA VERMICELLI HORIZONTE 1 KG,12,Bulto
1362,PASTA VERMICELLI PREMIUM CAPRI 1 KG,12,Bulto
3833,PASTA VERMICELLI PREMIUM LA ESPECIAL 1 KG,12,Bulto
2168,PASTA VERMICELLI PREMIUM MARY 500 GR,1,Bulto
1684,PASTA VERMICELLI PREMIUM SINDONI 1 KG,12,Bulto
802,PASTA VERMICELLI PRIMOR 1 KG,12,Bulto
1072,PASTA VERMICELLI RONCO 1 KG,12,Bulto
1260,PASTA VERMICELLI RONCO 500 GR,24,Bulto
3511,PASTA VERMICELLI SINDONI 500 GR,12,Bulto
2167,PASTA VERMICELLI SUPERIOR MARY 1 KG,1,Bulto
2171,PASTA VERMICELLI TRADICIONAL MARY 1 KG,12,Bulto
3374,PASTA VERMICELLI VITAMINA RONCO 500 GR,1,Bulto
4088,PASTELITOS DE FRESA TRIGO DE ORO 8 UND,30,Bulto
4085,PASTELITOS DE GUAYABA MULTIPACK TRIGO DE ORO 8 UND,30,Bulto
4086,PASTELITOS DE MANZANA TRIGO DE ORO 8 UND,30,Bulto
4087,PASTELITOS DE PIÑA TRIGO DE ORO 8 UND,30,Bulto
4946,PASTICHO AL HORNO ESPEC. ALLEGRI 250 GR,12,Bulto
3994,PASTICHO CAPRI 250 GR,1,Bulto
3446,PASTICHO DIRECTO AL HORNO CAPRI 250 GR,12,Bulto
3510,PASTICHO DIRECTO AL HORNO SINDONI 250 GR,12,Bulto
4330,PASTICHO ESPECIALIDAD NAPOLI CAPRI 250 GR,12,Bulto
1258,PASTICHO NORMAL RONCO 250 GR,12,Bulto
4693,PASTILLA LIMPIADORA BRISAS DEL MAR PATO 2 UND 12 GR,12,Bulto
4076,PASTILLA LIMPIADORA PATO 2 UND 80 GR,12,Bulto
4836,PASTILLAS LIMPIADORAS PARA SANITARIOS VALE 48 GR,48,Bulto
4835,PASTILLAS LIMPIADORAS PARA SANITARIOS VALE 96 GR,36,Bulto
3450,PASTINA ANIMALITOS CAPRI 250 GR,1,Bulto
3451,PASTINA ARROCITOS CAPRI 250 GR,12,Bulto
5264,PASTINA FIGURITAS CAPRI 250 GR,12,Bulto
5263,PASTINA LETRICAS CAPRI 250 GR,12,Bulto
3032,PATE DE ATUN PICANTE KALDINI 100 GR,16,Bulto
3033,PATE DE SALMON AHUMADO KALDINI 100 GR,16,Bulto
391,PATILLA BEBE KG,1,Bulto
173,PATILLA KG,30,Cesta
3297,PEINE SACA PIOJOS UND,1,Bulto
386,PEPINILLO BDJ,1,Bulto
5238,PEPINILLOS AGRIDULCES REBANADOS NERANO 500 GR,15,Bulto
103,PEPINO KG,30,Cesta
1455,PEPITO MUNDO MARINO FRITO LAY 80 GR,36,Bulto
830,PEPITONAS PICANTE MARGARITA 140 GR,35,Bulto
4381,PEPITO ORIGINAL FRITO LAY 25,1,Bulto
1471,PEPITO ORIGINAL FRITO LAY 80 GR,36,Bulto
1472,PEPITO ORIGINAL XXL FRITO LAY 180 GR,9,Bulto
3943,PERA KG,1,Bulto
303,PERA OFERTA UND,1,Bulto
262,PERA UND,1,Bulto
149,PEREJIL KG,1,Bulto
52,PERNIL DE CERDO/PIEL KG,1,Bulto
2467,PERRARINA ADULTO 7+ LONGEVIDAD XLIFE DOG CHOW 2 KG,6,Bulto
4591,PERRARINA ADULTO ALTA PROTEINA CARNE-POLLO-HUEVOS DOG CHOW 2 KG,6,Bulto
913,PERRARINA ADULTO CARNE CEREAL Y ARROZ K-NINA 2 KG,6,Bulto
915,PERRARINA ADULTO CARNE CEREAL Y ARROZ K-NINA 4 KG,5,Bulto
917,PERRARINA ADULTO CARNE CON ARROZ K-NINA 8 KG,1,Bulto
3690,PERRARINA ADULTO CON CARNE XLIFE DOG CHOW 100 GR,15,Bulto
3982,PERRARINA ADULTO CON CORDERO XLIFE DOG CHOW 100 GR,15,Bulto
3981,PERRARINA ADULTO CON POLLO PURINA DOG CHOW 100 GR,15,Bulto
2464,PERRARINA ADULTO M/G CARNE-POLLO DOG CHOW 2 KG,6,Bulto
2469,PERRARINA ADULTO M/P CARNE-POLLO XLIFE DOG CHOW 2 KG,6,Bulto
914,PERRARINA ADULTO POLLO Y VEGETALES K-NINA 2 KG,6,Bulto
916,PERRARINA ADULTO POLLO Y VEGETALES K-NINA 4 KG,1,Bulto
2589,PERRARINA ADULTO RINGO 1 KG,20,Bulto
2466,PERRARINA ADULTOS CARNE Y POLLO DOG CHOW 8 KG,1,Bulto
5078,PERRARINA ADULTOS GUARDIAN 4 KG,1,Bulto
2465,PERRARINA ADULTOS MED/GRND S/C CAR-POLL DOG CHOW 4 KG,6,Bulto
3972,PERRARINA ADULTOS PRO RINGO 2 KG,1,Bulto
2462,PERRARINA ADULTOS S/C DOG CHOW 2 KG,1,Bulto
4592,PERRARINA ADULTOS TRIPLE PROT CAR/POLL/PESC DOG CHOW 2 KG,6,Bulto
2468,PERRARINA ADULTO WHTCR S/C CONTROL PESO DOG CHOW 2 KG,6,Bulto
3235,PERRARINA A GRANEL 500 GR,1,Bulto
4193,PERRARINA CACHORRO CARNE CEREAL ARROZ K-NINA 1 KG,8,Bulto
920,PERRARINA CACHORRO CARNE CEREAL Y ARROZ K-NINA 4 KG,1,Bulto
919,PERRARINA CACHORRO CARNE CON ARROZ K-NINA 2 KG,6,Bulto
3983,PERRARINA CACHORRO C/ CARNE PURINA DOG CHOW 100 GR,15,Bulto
3984,PERRARINA CACHORRO CON POLLO PURINA DOG CHOW 100 GR,15,Bulto
4492,PERRARINA CACHORRO PEQUEÑO GRAN COMIENZO DOG CHOW 2 KG,6,Bulto
2588,PERRARINA CACHORRO RINGO 1 KG.,20,Bulto
